# Assembly Part List incl. Component Properties
#
# Date = 2021/09/13 09:44:12
# Job Name =C:\CAx\Prj\ZUKEN\41538289_AG_ADC418AI12\job\bd\job.dsgn
# Units = millimeters
# Decimal Digits =3
#
# PCB/PNL Type;Offset-X;Offset-Y;Rotation
#
# NA;0.000;0.000;0.000
#
# Reference;Part_Name;Value;Tolerance;Pos_Tolerance;Neg_Tolerance;Geometry;Rated_Voltage;Technology;Placement_Side;Rotation;Position-X;Positon-Y;Pin_Count;Component_Height_on_Placement_Side;Part_Families;Mounting_Type;Footprint_Specification;Package_Type;Function_Code;EMC_Code;Board# on Panel;Part_Name_SV;Part_Name_CAS;Exclude_from_SAP_BOM;Multipitch_Pair;
C14011;AAA2093820000;10u;NA;10%;10%;1210_h2800_c01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;90.000;3.800;64.300;2;2.800;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_PMIC_SUC_VR5510;NO;NA;AAA2093820000;AAA2093820000;NA;NA;
C14012;AAA2093820000;10u;NA;10%;10%;1210_h2800_c01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;90.000;7.025;64.300;2;2.800;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_PMIC_SUC_VR5510;NO;NA;AAA2093820000;AAA2093820000;NA;NA;
C14013;A2C40002639;1n;NA;10%;10%;0603_m01a;100V;SBU08_RR_SM075_Cu35;B_SIDE;0.000;4.930;58.900;2;0.950;Capacitor Ceramic;SURFACE;ReflowReflow;SMD_OTHER;PS_PMIC_SUC_VR5510;NO;NA;A2C4000263900;A2C4000263900;NA;NA;
C14014;A2C02317900;1n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;180.000;4.425;37.900;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0231790000;A2C0231790000;NA;NA;
C14015;A2C02317700;100n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;180.000;8.175;48.250;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0231770000;A2C0231770000;NA;NA;
C14016;A2C04286300;10u;NA;10%;10%;1210_h2700_c01a;50V;SBU08_RR_SM075_Cu35;A_SIDE;0.000;9.175;46.150;2;2.700;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_PMIC_SUC_VR5510;NO;NA;A2C0428630000;A2C0428630000;NA;NA;
C14017;A2C03264000;22u;NA;10%;10%;1210_h2700_c01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;180.000;7.500;52.450;2;2.700;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_PMIC_SUC_VR5510;NO;NA;A2C0326400000;A2C0326400000;NA;NA;
C14018;A2C00277700;1u;NA;10%;10%;0603_m01a;25V;SBU08_RR_SM075_Cu35;B_SIDE;270.000;8.650;52.200;2;0.950;Capacitor Ceramic;SURFACE;ReflowReflow;SMD_OTHER;PS_PMIC_SUC_VR5510;NO;NA;A2C0027770000;A2C0027770000;NA;NA;
C14019;A2C03169500;4.7u;NA;10%;10%;0805_145_m01a;16V;SBU08_RR_SM075_Cu35;B_SIDE;270.000;2.700;54.100;2;1.450;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_PMIC_SUC_VR5510;NO;NA;A2C0316950000;A2C0316950000;NA;NA;
C14020;AAA2093820000;10u;NA;10%;10%;1210_h2800_c01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;180.000;6.600;55.350;2;2.800;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_PMIC_SUC_VR5510;NO;NA;AAA2093820000;AAA2093820000;NA;NA;
C14021;A2C02916000;100n;NA;10%;10%;0603_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;0.000;5.650;53.075;2;0.950;Capacitor Ceramic;SURFACE;ReflowReflow;SMD_OTHER;PS_PMIC_SUC_VR5510;NO;NA;A2C0291600000;A2C0291600000;NA;NA;
C14022;A2C03730900;22u;NA;10%;10%;1210_h2700_c01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;90.000;-1.400;52.150;2;2.700;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_PMIC_SUC_VR5510;NO;NA;A2C0373090000;A2C0373090000;NA;NA;
C14023;A2C03730900;22u;NA;10%;10%;1210_h2700_c01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;90.000;-4.600;52.150;2;2.700;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_PMIC_SUC_VR5510;NO;NA;A2C0373090000;A2C0373090000;NA;NA;
C14024;A2C02317700;100n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;0.000;-5.250;48.100;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0231770000;A2C0231770000;NA;NA;
C14025;A2C02025900;22p;NA;1%;1%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;90.000;10.300;44.150;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0202590000;A2C0202590000;NA;NA;
C14026;A2C01479600;100n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;0.000;13.800;63.775;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0147960000;A2C0147960000;NA;NA;
C14027;A2C03730900;22u;NA;10%;10%;1210_h2700_c01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;270.000;-2.450;38.100;2;2.700;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_PMIC_SUC_VR5510;NO;NA;A2C0373090000;A2C0373090000;NA;NA;
C14028;A2C03730900;22u;NA;10%;10%;1210_h2700_c01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;270.000;-5.650;38.100;2;2.700;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_PMIC_SUC_VR5510;NO;NA;A2C0373090000;A2C0373090000;NA;NA;
C14029;A2C02317700;100n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;0.000;-5.700;42.200;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0231770000;A2C0231770000;NA;NA;
C14030;A2C02025900;22p;NA;1%;1%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;90.000;-6.900;38.400;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0202590000;A2C0202590000;NA;NA;
C14031;A2C02602100;1u;NA;10%;10%;chip_0402_b1200x0700_h0700_c01a;10V;SBU08_RR_SM075_Cu35;A_SIDE;180.000;-5.225;49.200;2;0.700;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_PMIC_SUC_VR5510;NO;NA;A2C0260210000;A2C0260210000;NA;NA;
C14032;A2C01578700;680p;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;A_SIDE;90.000;12.300;47.050;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0157870000;A2C0157870000;NA;NA;
C14033;A2C01578700;680p;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;A_SIDE;90.000;1.500;41.925;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0157870000;A2C0157870000;NA;NA;
C14034;A2C03730900;22u;NA;10%;10%;1210_h2700_c01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;180.000;14.700;43.800;2;2.700;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_PMIC_SUC_VR5510;NO;NA;A2C0373090000;A2C0373090000;NA;NA;
C14035;A2C01086800;68u;NA;20%;20%;ecr6h8_m01a;35V;SBU08_RR_SM075_Cu35;A_SIDE;90.000;12.350;68.675;2;8.200;Capacitor Electrolytic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0108680000;A2C0108680000;NA;NA;
C14036;A2C03730900;22u;NA;10%;10%;1210_h2700_c01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;180.000;14.700;40.600;2;2.700;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_PMIC_SUC_VR5510;NO;NA;A2C0373090000;A2C0373090000;NA;NA;
C14037;A2C02317700;100n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;0.000;15.700;37.350;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0231770000;A2C0231770000;NA;NA;
C14038;A2C02025900;22p;NA;1%;1%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;0.000;-1.700;49.300;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0202590000;A2C0202590000;NA;NA;
C14039;A2C02602100;1u;NA;10%;10%;chip_0402_b1200x0700_h0700_c01a;10V;SBU08_RR_SM075_Cu35;A_SIDE;180.000;-5.700;41.100;2;0.700;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_PMIC_SUC_VR5510;NO;NA;A2C0260210000;A2C0260210000;NA;NA;
C14040;A2C03733200;4.7u;NA;10%;10%;0805_145_m01a;16V;SBU08_RR_SM075_Cu35;B_SIDE;0.000;13.100;46.500;2;1.450;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_PMIC_SUC_VR5510;NO;NA;A2C0373320000;A2C0373320000;NA;NA;
C14041;A2C01479600;100n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;B_SIDE;90.000;10.800;46.975;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0147960000;A2C0147960000;NA;NA;
C14042;A2C03733200;4.7u;NA;10%;10%;0805_145_m01a;16V;SBU08_RR_SM075_Cu35;B_SIDE;180.000;-4.000;44.300;2;1.450;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_PMIC_SUC_VR5510;NO;NA;A2C0373320000;A2C0373320000;NA;NA;
C14043;A2C01479600;100n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;B_SIDE;270.000;-1.950;44.300;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0147960000;A2C0147960000;NA;NA;
C14044;A2C03264000;22u;NA;10%;10%;1210_h2700_c01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;180.000;7.500;55.650;2;2.700;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_PMIC_SUC_VR5510;NO;NA;A2C0326400000;A2C0326400000;NA;NA;
C14045;A2C01479600;100n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;0.000;8.175;49.250;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0147960000;A2C0147960000;NA;NA;
C14046;A2C02317700;100n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;270.000;1.850;29.600;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0231770000;A2C0231770000;NA;NA;
C14047;A2C02318600;22n;NA;10%;10%;0603_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;0.000;7.025;60.875;2;0.950;Capacitor Ceramic;SURFACE;ReflowReflow;SMD_OTHER;PS_PMIC_SUC_VR5510;NO;NA;A2C0231860000;A2C0231860000;NA;NA;
C14050;A2C02317900;1n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;0.000;6.175;38.800;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0231790000;A2C0231790000;NA;NA;
C14053;A2C02317900;1n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;0.000;7.925;38.800;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0231790000;A2C0231790000;NA;NA;
C14054;A2C02317900;1n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;0.000;10.350;42.050;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0231790000;A2C0231790000;NA;NA;
C14055;A2C03733200;4.7u;NA;10%;10%;0805_145_m01a;16V;SBU08_RR_SM075_Cu35;B_SIDE;180.000;-4.000;46.050;2;1.450;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_PMIC_SUC_VR5510;NO;NA;A2C0373320000;A2C0373320000;NA;NA;
C14056;A2C01479600;100n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;B_SIDE;90.000;-1.950;46.050;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0147960000;A2C0147960000;NA;NA;
C14066;A2C40006744;180p;NA;1%;1%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;180.000;-3.475;51.750;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C4000674400;A2C4000674400;NA;NA;
C14067;A2C00277700;1u;NA;10%;10%;0603_m01a;25V;SBU08_RR_SM075_Cu35;B_SIDE;270.000;7.450;52.250;2;0.950;Capacitor Ceramic;SURFACE;ReflowReflow;SMD_OTHER;PS_PMIC_SUC_VR5510;NO;NA;A2C0027770000;A2C0027770000;NA;NA;
C14068;A2C00277700;1u;NA;10%;10%;0603_m01a;25V;SBU08_RR_SM075_Cu35;B_SIDE;0.000;-1.575;50.300;2;0.950;Capacitor Ceramic;SURFACE;ReflowReflow;SMD_OTHER;PS_PMIC_SUC_VR5510;NO;NA;A2C0027770000;A2C0027770000;NA;NA;
C14069;A2C02317700;100n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;0.000;5.675;48.250;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0231770000;A2C0231770000;NA;NA;
C14070;A2C04286300;10u;NA;10%;10%;1210_h2700_c01a;50V;SBU08_RR_SM075_Cu35;A_SIDE;180.000;4.675;46.150;2;2.700;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_PMIC_SUC_VR5510;NO;NA;A2C0428630000;A2C0428630000;NA;NA;
C14071;A2C02317700;100n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;B_SIDE;90.000;-1.950;47.975;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0231770000;A2C0231770000;NA;NA;
C14072;A2C04286300;10u;NA;10%;10%;1210_h2700_c01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;270.000;-4.375;49.100;2;2.700;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_PMIC_SUC_VR5510;NO;NA;A2C0428630000;A2C0428630000;NA;NA;
C14073;A2C03176600;10n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;180.000;-3.475;52.700;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0317660000;A2C0317660000;NA;NA;
C14074;A2C00277700;1u;NA;10%;10%;0603_m01a;25V;SBU08_RR_SM075_Cu35;B_SIDE;90.000;-0.600;38.300;2;0.950;Capacitor Ceramic;SURFACE;ReflowReflow;SMD_OTHER;PS_PMIC_SUC_VR5510;NO;NA;A2C0027770000;A2C0027770000;NA;NA;
C14075;A2C02602100;1u;NA;10%;10%;chip_0402_b1200x0700_h0700_c01a;10V;SBU08_RR_SM075_Cu35;A_SIDE;270.000;2.750;41.925;2;0.700;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_PMIC_SUC_VR5510;NO;NA;A2C0260210000;A2C0260210000;NA;NA;
C14076;A2C02317700;100n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;B_SIDE;0.000;2.675;38.800;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0231770000;A2C0231770000;NA;NA;
C14077;A2C02602100;1u;NA;10%;10%;chip_0402_b1200x0700_h0700_c01a;10V;SBU08_RR_SM075_Cu35;B_SIDE;0.000;10.350;45.625;2;0.700;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_PMIC_SUC_VR5510;NO;NA;A2C0260210000;A2C0260210000;NA;NA;
C14078;A2C03169500;4.7u;NA;10%;10%;0805_145_m01a;16V;SBU08_RR_SM075_Cu35;B_SIDE;0.000;1.750;36.050;2;1.450;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_PMIC_SUC_VR5510;NO;NA;A2C0316950000;A2C0316950000;NA;NA;
C14079;A2C02317700;100n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;B_SIDE;0.000;0.900;38.800;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0231770000;A2C0231770000;NA;NA;
C14080;A2C00170600;1n;NA;10%;10%;0603_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;0.000;5.650;51.875;2;0.950;Capacitor Ceramic;SURFACE;ReflowReflow;SMD_OTHER;PS_PMIC_SUC_VR5510;NO;NA;A2C0017060000;A2C0017060000;NA;NA;
C14081;A2C01369500;2.2u;NA;10%;10%;0603_m01a;6.3V;SBU08_RR_SM075_Cu35;A_SIDE;90.000;4.800;35.750;2;0.950;Capacitor Ceramic;SURFACE;ReflowReflow;SMD_OTHER;PS_PMIC_SUC_VR5510;NO;NA;A2C0136950000;A2C0136950000;NA;NA;
C14082;A2C01369500;2.2u;NA;10%;10%;0603_m01a;6.3V;SBU08_RR_SM075_Cu35;A_SIDE;90.000;3.400;38.200;2;0.950;Capacitor Ceramic;SURFACE;ReflowReflow;SMD_OTHER;PS_PMIC_SUC_VR5510;NO;NA;A2C0136950000;A2C0136950000;NA;NA;
C14083;A2C02602100;1u;NA;10%;10%;chip_0402_b1200x0700_h0700_c01a;10V;SBU08_RR_SM075_Cu35;A_SIDE;180.000;15.675;38.400;2;0.700;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_PMIC_SUC_VR5510;NO;NA;A2C0260210000;A2C0260210000;NA;NA;
C14084;A2C01479600;100n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;B_SIDE;90.000;-6.425;46.100;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0147960000;A2C0147960000;NA;NA;
C14085;A2C01479600;100n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;B_SIDE;0.000;-6.450;44.775;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0147960000;A2C0147960000;NA;NA;
C14086;A2C01479600;100n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;B_SIDE;0.000;-6.525;43.875;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0147960000;A2C0147960000;NA;NA;
C17000;A2C01479600;100n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;B_SIDE;180.000;151.850;48.425;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_SWITCH_3V3_TPS2559;NO;NA;A2C0147960000;A2C0147960000;NA;NA;
C17008;A2C03118800;100n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;180.000;154.450;48.425;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_SWITCH_3V3_TPS2559;NO;NA;A2C0311880000;A2C0311880000;NA;NA;
C17010;A2C01479600;100n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;B_SIDE;90.000;155.900;42.525;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_SWITCH_3V3_TPS2559;NO;NA;A2C0147960000;A2C0147960000;NA;NA;
C17011;AAA2207520000;10u;NA;10%;10%;0805_145_m01a;6.3V;SBU08_RR_SM075_Cu35;B_SIDE;90.000;158.332;42.527;2;1.450;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_SWITCH_3V3_TPS2559;NO;NA;AAA2207520000;AAA2207520000;NA;NA;
C17012;A2C03730900;22u;NA;10%;10%;1210_h2700_c01a;16V;SBU08_RR_SM075_Cu35;B_SIDE;270.000;146.875;38.200;2;2.700;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_SWITCH_3V3_TPS2559;NO;NA;A2C0373090000;A2C0373090000;NA;NA;
C17026;A2C02317900;1n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;0.000;150.700;26.250;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_BUCK_0V9_BD9S200;NO;NA;A2C0231790000;A2C0231790000;NA;NA;
C17061;A2C03176400;4.7n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;180.000;152.250;24.200;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_BUCK_0V9_BD9S200;NO;NA;A2C0317640000;A2C0317640000;NA;NA;
C17062;A2C03118800;100n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;90.000;155.725;32.550;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_BUCK_0V9_BD9S200;NO;NA;A2C0311880000;A2C0311880000;NA;NA;
C17063;A2C03945100;10u;NA;10%;10%;0805_145_m01a;6.3V;SBU08_RR_SM075_Cu35;B_SIDE;90.000;158.084;32.001;2;1.450;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_BUCK_0V9_BD9S200;NO;NA;A2C0394510000;A2C0394510000;NA;NA;
C17064;A2C03118800;100n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;90.000;150.225;31.150;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_BUCK_0V9_BD9S200;NO;NA;A2C0311880000;A2C0311880000;NA;NA;
C17065;A2C03730900;22u;NA;10%;10%;1210_h2700_c01a;16V;SBU08_RR_SM075_Cu35;B_SIDE;0.000;146.225;27.650;2;2.700;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_BUCK_0V9_BD9S200;NO;NA;A2C0373090000;A2C0373090000;NA;NA;
C17066;A2C03730900;22u;NA;10%;10%;1210_h2700_c01a;16V;SBU08_RR_SM075_Cu35;B_SIDE;0.000;146.225;24.450;2;2.700;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_BUCK_0V9_BD9S200;NO;NA;A2C0373090000;A2C0373090000;NA;NA;
C17069;A2C03118800;100n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;B_SIDE;0.000;139.325;56.975;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_LDO_1V8_NCV8164;NO;NA;A2C0311880000;A2C0311880000;NA;NA;
C17070;A2C03945100;10u;NA;10%;10%;0805_145_m01a;6.3V;SBU08_RR_SM075_Cu35;B_SIDE;270.000;136.925;55.775;2;1.450;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_LDO_1V8_NCV8164;NO;NA;A2C0394510000;A2C0394510000;NA;NA;
C17072;A2C03945100;10u;NA;10%;10%;0805_145_m01a;6.3V;SBU08_RR_SM075_Cu35;B_SIDE;90.000;136.925;52.475;2;1.450;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;PS_LDO_1V8_NCV8164;NO;NA;A2C0394510000;A2C0394510000;NA;NA;
C17101;A2C02317900;1n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;A_SIDE;0.000;148.200;36.450;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0231790000;A2C0231790000;NA;NA;
C17102;A2C02317900;1n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;A_SIDE;0.000;148.200;37.550;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0231790000;A2C0231790000;NA;NA;
C17103;A2C02317900;1n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;A_SIDE;180.000;151.523;38.882;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;PS_PMIC_SUC_VR5510;NO;NA;A2C0231790000;A2C0231790000;NA;NA;
C21000;A2C01479600;100n;NA;10%;10%;0402_06_m01a;16V;SBU08_RR_SM075_Cu35;A_SIDE;270.000;80.375;28.000;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;Com_CAN_TRX_02;NO;NA;A2C0147960000;A2C0147960000;NA;NA;
C21001;A2C00277700;1u;NA;10%;10%;0603_m01a;25V;SBU08_RR_SM075_Cu35;A_SIDE;270.000;79.300;28.000;2;0.950;Capacitor Ceramic;SURFACE;ReflowReflow;SMD_OTHER;Com_CAN_TRX_02;NO;NA;A2C0027770000;A2C0027770000;NA;NA;
C21002;A2C03118800;100n;NA;10%;10%;0402_06_m01a;50V;SBU08_RR_SM075_Cu35;A_SIDE;90.000;89.150;25.625;2;0.600;Capacitor Ceramic;UNDEF;ReflowReflow;UNDEF;Com_CAN_TRX_02;NO;NA;A2C0311880000;A2C0311880000;NA;NA;
C21003;A2C02602100;1u;NA;10%;10%;chip_0402_b1200x0700_h0700_c01a;10V;SBU08_RR_SM075_Cu35;A_SIDE;90.000;90.200;25.625;2;0.700;Capacitor Ceramic;SURFACE;ReflowReflow;CHIP;Com_CAN_TRX_02;NO;NA;A2C0260210000;A2C0260210000;NA;NA;
C21008;A2C02318800;100n;NA;10%;10%;0603_m01a;50V;SBU08_RR_SM075_Cu35;A_SIDE;0.000;93.925;19.525;2;0.950;Capacitor Ceramic;SURFACE;ReflowReflow;SMD_OTHER;Com_CAN_TRX_01;NO;NA;A2C0231880000;A2C0231880000;NA;NA;
C21013;A2C01324000;1u;NA;10%;10%;0805_m01a;50V;SBU08_RR_SM075_Cu35;A_SIDE;270.000;91.200;18.900;2;1.300;Capacitor Ceramic;SURFACE;ReflowReflow;SMD_OTHER;Com_CAN_TRX_01;NO;NA;A2C0132400000;A2C0132400000;NA;NA;
